id,message,original,genre
4543,"We have a welcome center in the Sorel section/area, 9th section Commune B ",NOU GENYEN YON SANT DAKY KI NAN ZON SORL NEVYM SEKSYON KOMIN BE,direct
4546,"WE CANT FIND ANYTHING TO EAT,HUNGER CAN KILL US ",a gen dwa janm jwen ANYEN sisepou li la fen met touye nou,direct
4547,DO YOU STILL HAVE BUS FOR PEOPLE WHO GO INTO THE SOUTH ? IF THERE IS WHERE CAN I FIND IT ,Eske toujou gen bis a la disposisyon moun ki pwale nan sid zon okay si genyenl ki kote map jwen n li,direct
4548,"WHAT DO WE SEE IN THIS GOUVERNEMENT DO NOT TALK ABOUT THE STUDENTS WHO DIED,AND THEY WANT TO OPEN SCHOOL,,,,I NEED MORE INFOS ABOUT THAT ",Kisa nou we nan sa gouvenman pa pale de etudyan yo ki mouri e li vle ouvri lekol mwen ta renmen plis enfomasyon sou af lekl,direct
4549,"HALLO I AM LISTENING TO THE RADIO IN PETION VILLE ,THE AMERICAN SOLDIERS ARE TOO MEAN THEY SAVALGLY BEAT UP THE PEOPLE ALL DAY LONG ",Bonjour map koute radyo nan petyon vil mwen konnen mwen vyole sij ya on mesaj mwen bezwen fe pase slda amerikain tw sovaj ya plede bat pap la epi joun,direct
4551,I WOULD LIKE TO HAVE SOME INFORMATION ABOUT THE DISTRIBUTION OF FOOD. THANK YOU. ,J'AIMERAIS AVOIR DES INFOS SUR LA DISTRIBUTION DE LA NOURRITURE. MERCI,direct
4553,"I AM A STUDENT AT THE UNIVERSITY FACULTE DES SCIENCES,I NEED TO PARTICIPATE IN THE RECONSTRUCTION OF MY COUNTRY ",ueh fakilte du syans e mwen ta renmen patisipe nan rekonstwi paym,direct
4554,I AM A TOPOGRAPHE I NEED A JOB NOW PLEASE THANKS ,"aktiman mwen andey, pwofesyonm se topograf mwen etudie li lan",direct
4556,".not offering aid why the gov't isn't asking them to give itthe aide a helping hand with scholarships for students like engineers, doctors, geologists, sismologists, etc. ","p ofri d yo poukisa gouvenman pa mande pou yo bal yon kout men ak bous dtid pou etidyan kom engeny, dokt, golg, sismolg, ksetera.",direct
4557,"WE ARE IN CROIX DES BOUQUETS 17 ROAD MALPASSE BEFORE THE BRIDGE MICHAUD ,WE ARE ALL VERY HUNGRY ","Bonjou, nou se yon group jan ki nan kwadbouk pou plis presisyon 17 micho route malpas anvan pon micho. Kominote nou an ap mouri grangou, yo pa gen tant. Nou",direct
4558,"I have Asthma, I can't find a pump or a pill called Asthma vit. I have no tent to sleep. Can you help me please. ","j, ai de l, asme-je ne px trouver soit 1pompe ou 1 comprime appele asmavit-je n, ai pas de tente pouvant dormir, aidez-moi",direct
4559,People in Jacquet Toto got water but no food. ,MOUN JACQUET TOTO JWENN DLO MEN YO PAJWENN MANJE.,direct
4560,Selling I'm selling because I am hungry I cannot eat I will give one bed to you for 2500 haitian ,Se vann map vann paske m grangou mwen paka manje map bay yon 1lit san pou 2500ht,direct
4561,Why are they neglecting The Plain (near airport) with humanitarian aid? where as it's all.. ,POU KISA YO NEGLIJE ZON LAPLN NAN ED IMANIT YO? TANDISKE SE TOUT,direct
4562,"I am weak, I never found any help and I am tired asking you. ",Mwen fb! Mm yon ti d mwen pa jwen et mwen bouke mande nou sa.,direct
4563,The people is hungry and you are asking for blood. ,PP LA GRANGOU AK KI FS L AP BAY SAN AN,direct
4564,HELPPPP WE SLEEPING OUTSIDE!!!!!! HELP WE HAVE NOTHING TO EAT TO SLEEP ,M se Reprezantan MPCS nan ansagal ( la gonave ) nou gen anpil moun zon sou salin 1 e 2 kap demi nan lari yo pa gen kay pou yo rete paske seisme la kraze tik,direct
4565,"Hi how are you doing? I lost my mom, and now I am dying of hunger ","Bonsoir, cmnt allez vous?J ai perdu ma mamman et en plus j ai presque meurt de faim.",direct
4566,They let us know the school in PAP is open for the dept. Ouest. It's true. Little Goav ,"Yo f konnen, lekol pap ouvo pou depatman lws la. Se vre. Tigwav,",direct
4568,Thanks for the information. May God bless you. ,Mesi pou enfamasyon sa a. Ke BonDye beni nou.,direct
4569,Aren't we victims too make them come see us too. ,Eske nou pa victim tou fe yon ti gade moun lot kote yo tou,direct
4570,"Do something for me I have no food, no water, no tent ","F yon bagay pou mwen pa gen mange, pa gen dlo, pa gen tante.",direct
4571,is school opening today in the zone in parts which weren't hit so hard? ,Eske lekol ouv jodia nan zon kote ki pa tlman frape yo.,direct
4572,he said he is checking to sell the food ,"B de marbois I mpas l, aurent 1. A levwa pwo gren, n diri kikote, m jwen san pou, m bay tyke mou, m kap seri mamg pwo van, n",direct
4573,LABOULE 14 TOMASEN 12 NEED FOOD ROOF SOME ARE WOUNDED ,"Mwen ta renmen konnen eske se pou mou pap d yo selman. Gen lot zon ki viktim e ki poko jwenn anyen. Pa egzamp, laboul 14, laboul 12, tomasen gen anpil l",direct
4574,"THE PROGRAMM SAY GIVE THE VACCINATION 2 FEBUARY ,OK THEY WANT TO DO IT BUT THEY DONT KNOW HOW ","Many di kouman pou yon moun f, poul patisipe nan pwogram sa yo, tankou vaksinasyon 2 fevriye ya. Li ta bon paske jan yo vle ede men yo pa konn jan pou yo f!",direct
4575,I need to know if they need Haitian nurses in this vaccination campaign please ,m ta renmen konnen si yo pap bezwen mis ayisyon nan kanpay sa a. mesi,direct
4576,"I FEEL DISCOURAGED ,I NEED TO FEED MY FAMILY, I NEED A JOB NOW THANKS ",mwen santi m dekouraje anpil koman n ka ede fe m jwenn yon ti djob tanpri souple,direct
4577,WHEN CAN WE WORK? I CANNOT BEAR IT ANYMORE ,Kil ap genyen travay paske mwen paka rete ank. Mesi,direct
4579,tell me what happening here in the country ,"Sil vou pl, ki sa kap pase nan peyi.",direct
4580,Waiting in bed to be operated upon. Thanks ahead of time. ,walite a Nap tann opw mesi davans.,direct
4581,I am not able to give blood because I am in bad health ,Mwen pa k bay san paske map mal viv.,direct
4582,I am asking you to please help me find a scholarship for me to continue to do my studies or better yet a scholarship in anything arelated to rebuilding so that I'll be prepared in the recontruction of my country. Thank you ,nde nou tanpri edem trouve yon bous etid poum ka kontinye fe etid mwen oubyen yon bous nan nenpot domen apre poum vin nan reskonstriksyon peyim. Mesi,direct
4583,"Centre d'hbergement Mathodiste never found food, they need it there. ","Sant ebjman metodis poko janm jwenn nouriti, yo nan nesesite.",direct
4584,if someone doesn't have a passport can't you give someone a license? in order to buy a Dominican visa ,Eske si yon moun pa gen pasp ditou eske nou pap ka ba li yon lisepase pou li ka achte yon viza dominiken,direct
4585,"Good day, I live in Carrefour-Feuilles. the front walls of my house are cracked. Can I repair them in order to use the house? ","Bonjour! J'habite  carrefour- feuilles, les mures de la face principale de ma maison est fissure. Puis-les reparer, en vue de me reloger?",direct
4586,What role will teachers play in the reconstruction of Haiti ,Ki rol anseyan yo ap jwe nan rekonstriksyon Haiti a,direct
4587,Health alert: MSF is giving care in Matisan 25 to all victims of sexual violence ,4636 : Sant sante Medsen san Fwontye ap bay swen nan Matisan 25 a tout moun ki viktim de violans seksyel.,direct
4588,"Good evening, when will I get help? We need clean water, food and tents. answer me please. thanks ","Bonsoir, kil map jwen aide yo svp?moun yo bzen dlo prop mange ak tente. voye repons pou mwen. mesi",direct
4589,"I am pregnant and it seems the baby is not growing, what can I take to abort the pregnancy. ",mwen ansent e pa gen matirite ki sa pou pran poum e tirel,direct
4590,"Please officials do something for us, we are about 100 people from port-au-prince, we need food, water and medication, we are hungry, we are in .. ",Mesyedam ldirijan tanpri fe yon mwayen pou nou. nou anviron 100 moun kisot potoprens nou bezwen manje ak dlo epi medikaman paske nou grangou. nou nan zn,direct
4591,I need information on earthquake please. ,mwen bezwen enfomasyon sou tranbleman de ta svp,direct
4592,I have not received anything. The same situation is all over St Anne Street I'm at the corner of L'acrobate in Jacmel. ,m yo poko jwen anyen. Se menm bagay nan ri st-anne ak lakwobat nan Jacmel.,direct
4593,Do those doctors give care and people with head problems all answers ,Eske medsen sa yo bay swen ak moun ki gen problem tete tou repons,direct
4594,expert in accounting science I would like to find a little job please ,falkilte nan syans kontab mwen ta renmen jwenn yon ti djob tampri e,direct
4595,"I live in Delmas, 18 Kayla. It's destroyed, I'm in 4th grade.. ",Mwen te rete nan delmas 18 kay la vin kraze mwen te nan 4 trim ane,direct
4596,Which school in Port-au-Prince is open? ,Kil lekol nan potoprense ap ouv.,direct
4597,Information of earthquake that occured january 12 ,Enfomasyon sou tranbleman de te ki te pase 12 janvye a.,direct
4598,I would like information about the earthquake or others thanks ,je voudrais avoir des informations se rapportant au seisme ou autres merci,direct
4600,I am in the dept Sud I have 200 people to feed ,M nan dpartement sud la m gen 200 moun poum bay mange,direct
4601,"I don't receive the humanitarian aid. Petit-Goave, Wislyne, Ave. Libert ","Je ne reois pas les aides humanitaires. Petit-goave, wislyne, ave. libert.",direct
4602,"We need food, medication, milk, diapers. There are over 40 of us. We are in Thiotte, Dupuy #59. Things are really hard. ",Nou bezwen mange medikaman let kouch nou pase 40 moun. Nou nan Tyot rte Dipy no 59 bagay yo difisil ampil,direct
4604,the Geologist said that there will be no more aftershocks after February 21st. therefore schools can reopen. ,Geologue yo di jiska 21 fevrier se kous l ap fini yo di pou lekol ouv.,direct
4605,"Help us. We are in Waney 93, Carrefour area ",EDE NOU NAN WANEY93 ZON KAFOU,direct
4606,I'm thankful for the international corps (CRS) for food it gave this morning in Delmas 62 even if this is rice to give us time for the rest of the stuff. We need a tent for the rain. ,Map remsye ki entenasyonal la ( CRS ) pou manje li bay maten an nan delmas 62 menm si se diri yo bay nap tann rs bagay yo. nou bezwen tant pou lapli ya,direct
4607,We are at Parc Sainte Therese. There is a lot of unrest with the food distribution. ,Pak sent terz petion-vil la gen anpil dezd nan zaf distribisyon ed yo nou bezwen prezans lapres pak la,direct
4608,"We need tents at the airport, please send us to people you know. ",NOU BEZOIN TANTE NAN AEOPORT TAMPRI METE NOU AK MOUN NOU KON NIN,direct
4610,I would like information on school openings. ,M vle gen enfomasyon de ouvti ekl,direct
4611,A cold front is upon Cuba this morning. It may hit Haiti tomorrow. Isolated rain showers are expected for our region tonight. ,Un front froid se retrouve sur Cuba ce matin. Il pourrait traverser Haiti demain. Des averses de pluie isolee sont encore prevues sur notre region ce soi,direct
4613,We need food and medicine..there are more than 40 of us. We are in Thiotte Route Dipy # 59 things are very difficult ,Nou bezwen mange medikaman let kouch nou pase 40 moun. Nou nan Tyot rte Dipy no 59 bagay yo difisil ampil,direct
4614,When there will be commercial flight ,mwen. bezwenkonnenkilavyonkomasyalyoapvole,direct
4615,"I would like to know whether students will be able to find jobs too, or is it only people who have a profession that will find work? ",SalutMwen ta renmen konanen si elv lekol ap ka Jwenn Job tou osi byen se moun ki gen profesyon k'ap ka Jwenn Job. SVP,direct
4617,"Where can I find this acces card for food, please? ",Ki kote map jwenn kat la sil vous plait?,direct
4618,"We live in Tabarre, Chemin Lespinasse. We did not receive coupon for food, what should we do? ",nou abite taba ch l'espinas nou pa jwen kat pou manje kisa pou m fe,direct
4619,Where is the organization that are giving the documents to get phone cards for the cmaps ,KIKOTE ORGANIZATYON KA DEPOZE DOSYE POU JWENN KAT POU CAMP YO ( ADID ),direct
4620,"Please let me know where I can find the Food Pass, because I haven't found anything at all yet. ","S v p. Mwen ta renmen ou dim ki ko te map jwenn kat la, pas ke mwen pako jwenn anyen nan ede yo.",direct
4621,We are not getting anything in delmas 2. Water only ,Nou pa janm jwen anyen nan delma 2 dlo selman,direct
4622,In Jacmel we never had anything from the PAM Food distribution ,Nou poko janm patisipe nou menm nan Jacmel nan distribisyon mange PAM sa yo.,direct
4623,"In the Filipo area of petionville, people are starting to break into houses. especialy houses that where made of sheet metal. We are in need as well. People cannot finde food and water. ","Nan zon FILIPO Petion-Ville la moun yo komanse rantre nan kay yo, sitou moun ki te gen kay an tel yo. Yo sinistre tou, men yo pa jwenn manje ak dlo potab",direct
4624,I am from the haitian capital but now in gonaive. I would like information on the NGO's recruiting workers. thank you ,"Je suis de la capitale haitienne actuellement aux gonaives, je veux avoir les informations sur le recrutement des travailleurs par les ONGs. Merci",direct
4625,"My hous was destroyed, i have yet to find any aid. nearr kalbas in the fortjack area. ",Kay mwen kraze mwen poko jwen anyen b kalbas sou zonn fjak,direct
4626,"we need help, it is going to rain. Delmas 62 ","we need help, il va pleuvoir. Delmas 62",direct
4627,"look, i haven't found this food yet in the northwest ",gade mwen poko jwenn manje sa a nan nodwes,direct
4628,pleas can you help me find a card so that i can get food. ,Svp nou paka edem jwen yon kat poum ka pran yon ti manje?,direct
4629,"my kids died, my house is destroyed. i'm beating.. ",DYB. Pitit mwen mouri kay mwen kraze. map bat mizm pas kemizm anp,direct
4630,I would like to know what's new with them. Or the latest news about them. ,Mwen ta renmen konnen dnye nouvel yo,direct
4631,We are in l'Acul. We haven't gotten anything so far. ,Selakil. nou. ye. nou. pajwenn. ayen. jiskounye. a,direct
4632,"im happy for the aid you give us, but you're doing nothing for us here in Delmas 9 ","Mwen kontan pou d Pam bay la, men nou menm b kote pa nou yo pa pote anyen pou nou nan Delmas 9 ALTAGRACIA",direct
4633,La Franc-Maconnirie Anglaise. Address. Email. Telephone. Thank You. ,LA FRANC- MAONNIRIE ANGLAISE. ADRESSE. EMAIL. TELEPHONE. MERCI.,direct
4634,"I never found water of food, thank you ",Mwen pa janm jwenn yon sache dlo ale vya pou manje mesi,direct
